data,produto,regiao,quantidade,preco_unitario,faturamento
2024-08-31,Placa de Vídeo,Centro-Oeste,4,1926.01,7704.05
2024-08-31,Placa de Vídeo,Sul,6,1813.56,10881.33
2024-09-01,Mouse,Centro-Oeste,2,140.59,281.18
2024-09-01,Placa de Vídeo,Sudeste,8,1735.85,13886.8
2024-09-01,Mouse,Norte,4,126.68,506.72
2024-09-01,Mouse,Norte,7,119.52,836.67
2024-09-01,Mouse,Norte,5,134.81,674.03
2024-09-01,SSD,Norte,6,389.08,2334.5
2024-09-01,Placa de Vídeo,Sul,2,1958.29,3916.58
2024-09-01,Mouse,Norte,5,125.63,628.14
2024-09-01,SSD,Sudeste,4,444.03,1776.11
2024-09-01,SSD,Norte,6,347.36,2084.13
2024-09-01,Mouse,Centro-Oeste,8,151.29,1210.32
2024-09-02,SSD,Norte,6,503.5,3020.98
2024-09-02,Placa de Vídeo,Centro-Oeste,6,1931.58,11589.48
2024-09-02,Mouse,Norte,7,109.79,768.51
2024-09-02,SSD,Nordeste,5,490.98,2454.88
2024-09-02,Placa de Vídeo,Centro-Oeste,4,1615.06,6460.24
2024-09-02,SSD,Norte,2,437.33,874.67
2024-09-02,Mouse,Centro-Oeste,9,126.4,1137.62
2024-09-02,SSD,Centro-Oeste,10,422.58,4225.81
2024-09-02,Mouse,Nordeste,6,104.97,629.83
2024-09-03,SSD,Centro-Oeste,4,464.39,1857.56
2024-09-03,Mouse,Centro-Oeste,8,126.88,1015.06
2024-09-03,Mouse,Nordeste,3,114.56,343.69
2024-09-03,Mouse,Norte,4,117.53,470.1
2024-09-03,Mouse,Norte,5,121.68,608.38
2024-09-03,Mouse,Norte,4,109.75,438.99
2024-09-03,SSD,Sul,7,441.53,3090.74
2024-09-03,SSD,Sudeste,11,496.87,5465.59
2024-09-03,Placa de Vídeo,Nordeste,6,1849.81,11098.88
2024-09-03,Mouse,Norte,8,130.57,1044.59
2024-09-03,SSD,Nordeste,1,381.97,381.97
2024-09-04,Mouse,Nordeste,8,113.24,905.92
2024-09-04,SSD,Sudeste,8,540.38,4323.07
2024-09-04,SSD,Centro-Oeste,8,455.02,3640.13
2024-09-04,SSD,Sudeste,6,425.67,2554.04
2024-09-04,Mouse,Nordeste,7,132.73,929.12
2024-09-04,Placa de Vídeo,Centro-Oeste,4,1793.56,7174.23
2024-09-04,SSD,Nordeste,1,481.26,481.26
2024-09-04,Mouse,Centro-Oeste,5,113.62,568.11
2024-09-04,SSD,Sul,8,404.27,3234.15
2024-09-05,SSD,Sul,7,418.88,2932.18
2024-09-05,SSD,Nordeste,9,459.37,4134.3
2024-09-05,Mouse,Sul,5,132.68,663.39
2024-09-05,Placa de Vídeo,Centro-Oeste,3,1621.53,4864.59
2024-09-05,SSD,Sudeste,4,371.5,1485.99
2024-09-05,SSD,Norte,4,409.59,1638.35
2024-09-05,Placa de Vídeo,Centro-Oeste,7,1777.77,12444.4
2024-09-05,SSD,Nordeste,3,454.15,1362.46
2024-09-06,Placa de Vídeo,Norte,4,1838.76,7355.05
2024-09-06,Placa de Vídeo,Norte,1,1861.76,1861.76
2024-09-06,Mouse,Centro-Oeste,10,138.34,1383.35
2024-09-06,Placa de Vídeo,Norte,3,1647.37,4942.11
2024-09-06,SSD,Sul,2,389.07,778.14
2024-09-06,Mouse,Sul,5,117.61,588.05
2024-09-06,Mouse,Centro-Oeste,7,110.44,773.11
2024-09-07,SSD,Nordeste,5,392.6,1962.98
2024-09-07,Placa de Vídeo,Sul,7,1753.69,12275.81
2024-09-07,Placa de Vídeo,Centro-Oeste,5,2025.19,10125.94
2024-09-07,Placa de Vídeo,Centro-Oeste,1,1773.87,1773.87
2024-09-07,SSD,Norte,1,461.14,461.14
2024-09-07,Mouse,Sul,10,136.68,1366.85
2024-09-07,Mouse,Centro-Oeste,8,114.67,917.34
2024-09-07,Placa de Vídeo,Sul,1,1970.23,1970.23
2024-09-07,Placa de Vídeo,Centro-Oeste,4,1898.23,7592.91
2024-09-07,Placa de Vídeo,Nordeste,5,1935.16,9675.78
2024-09-07,Placa de Vídeo,Norte,4,1834.54,7338.14
2024-09-07,SSD,Sul,6,450.4,2702.4
2024-09-07,Mouse,Nordeste,6,107.95,647.71
2024-09-08,SSD,Norte,3,377.46,1132.39
2024-09-08,Placa de Vídeo,Sudeste,4,1766.52,7066.07
2024-09-08,SSD,Sudeste,6,437.12,2622.72
2024-09-08,Mouse,Nordeste,9,111.6,1004.37
2024-09-08,SSD,Sul,7,452.13,3164.93
2024-09-08,Mouse,Norte,3,101.16,303.47
2024-09-08,Mouse,Nordeste,3,119.33,358.0
2024-09-08,SSD,Norte,3,478.72,1436.15
2024-09-08,Mouse,Centro-Oeste,6,150.21,901.27
2024-09-08,Mouse,Sul,9,120.37,1083.32
2024-09-08,SSD,Sul,6,456.52,2739.14
2024-09-08,Mouse,Nordeste,10,110.22,1102.16
2024-09-09,Placa de Vídeo,Centro-Oeste,3,1746.81,5240.43
2024-09-09,Placa de Vídeo,Sudeste,6,1923.05,11538.29
2024-09-09,SSD,Nordeste,3,396.47,1189.4
2024-09-09,Mouse,Sudeste,9,110.36,993.22
2024-09-09,Placa de Vídeo,Centro-Oeste,2,1883.26,3766.52
2024-09-09,Mouse,Norte,8,142.91,1143.29
2024-09-09,SSD,Nordeste,4,494.38,1977.51
2024-09-09,SSD,Nordeste,3,430.33,1290.98
2024-09-09,Mouse,Nordeste,6,113.81,682.86
2024-09-09,Mouse,Sul,7,134.05,938.34
2024-09-09,Mouse,Nordeste,4,111.61,446.46
2024-09-10,Mouse,Centro-Oeste,3,125.16,375.49
2024-09-10,Placa de Vídeo,Nordeste,5,1862.36,9311.8
2024-09-10,Mouse,Norte,7,116.24,813.67
2024-09-10,SSD,Centro-Oeste,6,525.82,3154.92
2024-09-10,Mouse,Nordeste,5,116.78,583.89
2024-09-10,Placa de Vídeo,Centro-Oeste,5,1650.4,8252.02
2024-09-10,Mouse,Centro-Oeste,2,107.2,214.41
2024-09-10,Placa de Vídeo,Norte,2,1961.42,3922.84
2024-09-10,Placa de Vídeo,Sudeste,3,1781.83,5345.49
2024-09-11,SSD,Nordeste,1,472.06,472.06
2024-09-11,Mouse,Sul,9,130.72,1176.52
2024-09-11,SSD,Sudeste,9,512.44,4611.97
2024-09-11,SSD,Sudeste,4,485.7,1942.82
2024-09-11,SSD,Sul,7,485.7,3399.88
2024-09-12,SSD,Norte,3,456.0,1368.0
2024-09-12,SSD,Sul,7,410.32,2872.27
2024-09-12,Placa de Vídeo,Nordeste,3,1718.4,5155.19
2024-09-12,SSD,Norte,1,416.03,416.03
2024-09-12,Mouse,Norte,4,116.27,465.08
2024-09-12,Mouse,Sudeste,2,112.41,224.82
2024-09-13,Mouse,Sul,3,113.72,341.16
2024-09-13,Placa de Vídeo,Norte,5,1941.86,9709.32
2024-09-13,SSD,Sul,5,504.11,2520.56
2024-09-13,Placa de Vídeo,Sudeste,4,1875.88,7503.54
2024-09-13,SSD,Sudeste,5,449.95,2249.77
2024-09-13,Placa de Vídeo,Sudeste,8,1892.95,15143.62
2024-09-13,Mouse,Nordeste,2,116.53,233.06
2024-09-13,Mouse,Sul,6,119.66,717.96
2024-09-13,SSD,Centro-Oeste,5,351.44,1757.22
2024-09-13,SSD,Sul,7,373.84,2616.91
2024-09-13,SSD,Norte,3,467.22,1401.65
2024-09-13,Placa de Vídeo,Sul,6,1757.26,10543.55
2024-09-13,SSD,Norte,3,493.85,1481.56
2024-09-13,Placa de Vídeo,Nordeste,3,1744.79,5234.37
2024-09-14,SSD,Centro-Oeste,7,467.06,3269.43
2024-09-14,Placa de Vídeo,Sul,5,1949.01,9745.07
2024-09-14,Mouse,Nordeste,8,119.42,955.35
2024-09-14,Placa de Vídeo,Sudeste,5,1697.86,8489.28
2024-09-14,Mouse,Centro-Oeste,7,94.86,664.04
2024-09-14,Placa de Vídeo,Norte,4,2038.75,8155.0
2024-09-14,SSD,Centro-Oeste,6,379.35,2276.11
2024-09-14,SSD,Nordeste,3,453.57,1360.7
2024-09-14,SSD,Centro-Oeste,4,392.46,1569.84
2024-09-14,Mouse,Sul,6,111.28,667.67
2024-09-14,Mouse,Nordeste,4,121.41,485.65
2024-09-14,Placa de Vídeo,Sudeste,3,1848.44,5545.32
2024-09-14,Mouse,Norte,7,134.34,940.39
2024-09-14,Placa de Vídeo,Norte,3,1697.91,5093.74
2024-09-15,Mouse,Centro-Oeste,6,125.89,755.37
2024-09-15,Placa de Vídeo,Centro-Oeste,6,1855.98,11135.87
2024-09-15,Placa de Vídeo,Nordeste,2,1731.64,3463.29
2024-09-15,SSD,Centro-Oeste,7,468.23,3277.62
2024-09-15,SSD,Centro-Oeste,5,443.3,2216.5
2024-09-15,Mouse,Centro-Oeste,7,116.33,814.29
2024-09-15,SSD,Nordeste,4,369.28,1477.14
2024-09-15,SSD,Norte,3,451.33,1354.0
2024-09-15,Mouse,Centro-Oeste,12,112.81,1353.69
2024-09-15,SSD,Sul,1,474.98,474.98
2024-09-15,Mouse,Norte,3,102.12,306.35
2024-09-15,Placa de Vídeo,Norte,5,1783.12,8915.6
2024-09-15,Placa de Vídeo,Nordeste,1,2126.72,2126.72
2024-09-16,SSD,Sul,8,467.81,3742.47
2024-09-16,Placa de Vídeo,Sul,3,1765.44,5296.33
2024-09-16,Mouse,Norte,7,111.25,778.72
2024-09-16,SSD,Centro-Oeste,4,434.22,1736.88
2024-09-16,SSD,Norte,3,491.57,1474.7
2024-09-16,Mouse,Centro-Oeste,9,110.35,993.14
2024-09-16,SSD,Sudeste,8,396.17,3169.34
2024-09-16,SSD,Norte,3,430.96,1292.89
2024-09-16,Placa de Vídeo,Sudeste,5,1724.46,8622.3
2024-09-16,SSD,Centro-Oeste,4,437.84,1751.38
2024-09-16,Mouse,Sul,5,123.5,617.5
2024-09-17,Placa de Vídeo,Sudeste,4,1783.89,7135.55
2024-09-17,Mouse,Centro-Oeste,3,109.66,328.97
2024-09-17,Placa de Vídeo,Sudeste,4,1730.2,6920.8
2024-09-17,SSD,Nordeste,3,376.4,1129.19
2024-09-17,SSD,Nordeste,6,516.51,3099.08
2024-09-17,Mouse,Norte,5,130.03,650.17
2024-09-17,SSD,Nordeste,3,435.96,1307.87
2024-09-17,SSD,Nordeste,3,421.89,1265.67
2024-09-17,Placa de Vídeo,Sul,3,1801.76,5405.29
2024-09-17,Mouse,Nordeste,6,123.45,740.7
2024-09-17,Placa de Vídeo,Centro-Oeste,2,1675.38,3350.76
2024-09-17,Placa de Vídeo,Sudeste,8,1903.01,15224.12
2024-09-18,Mouse,Sul,4,95.85,383.41
2024-09-18,Placa de Vídeo,Sul,2,1669.32,3338.64
2024-09-18,Placa de Vídeo,Nordeste,5,1975.83,9879.14
2024-09-18,Placa de Vídeo,Sudeste,2,1923.29,3846.58
2024-09-18,SSD,Centro-Oeste,5,436.53,2182.65
2024-09-18,SSD,Sudeste,3,374.56,1123.68
2024-09-18,Placa de Vídeo,Sul,2,1986.15,3972.29
2024-09-19,Placa de Vídeo,Norte,1,1828.69,1828.69
2024-09-19,Placa de Vídeo,Nordeste,4,1932.53,7730.11
2024-09-19,Placa de Vídeo,Nordeste,5,1794.3,8971.5
2024-09-19,Mouse,Norte,8,116.16,929.26
2024-09-19,SSD,Sudeste,7,442.87,3100.06
2024-09-20,Placa de Vídeo,Sul,2,1675.18,3350.35
2024-09-20,Mouse,Nordeste,6,162.71,976.23
2024-09-20,SSD,Norte,11,431.3,4744.25
2024-09-20,Mouse,Norte,4,123.6,494.39
2024-09-20,Mouse,Nordeste,7,136.55,955.88
2024-09-20,SSD,Centro-Oeste,8,419.29,3354.33
2024-09-21,SSD,Nordeste,5,507.83,2539.13
2024-09-21,Placa de Vídeo,Nordeste,3,1900.45,5701.36
2024-09-21,SSD,Sudeste,5,486.8,2434.0
2024-09-21,SSD,Centro-Oeste,6,481.02,2886.11
2024-09-21,Mouse,Nordeste,8,131.67,1053.38
2024-09-21,Placa de Vídeo,Sudeste,2,1643.98,3287.95
2024-09-21,Mouse,Sul,7,147.82,1034.74
2024-09-21,Mouse,Sul,5,117.96,589.8
2024-09-21,SSD,Sudeste,4,470.93,1883.71
2024-09-21,Placa de Vídeo,Sul,6,1736.21,10417.27
2024-09-22,SSD,Centro-Oeste,7,436.74,3057.2
2024-09-22,Mouse,Sul,8,106.2,849.58
2024-09-22,SSD,Sudeste,3,451.64,1354.93
2024-09-22,Placa de Vídeo,Norte,3,1648.45,4945.36
2024-09-22,Mouse,Sul,5,119.12,595.59
2024-09-22,SSD,Nordeste,5,438.6,2193.0
2024-09-22,Mouse,Centro-Oeste,8,90.02,720.17
2024-09-22,SSD,Sudeste,2,451.35,902.69
2024-09-22,SSD,Nordeste,5,465.28,2326.38
2024-09-22,Mouse,Sudeste,7,154.76,1083.32
2024-09-23,Mouse,Norte,9,103.71,933.38
2024-09-23,Mouse,Centro-Oeste,3,94.81,284.44
2024-09-23,Placa de Vídeo,Sudeste,5,1897.51,9487.55
2024-09-23,Mouse,Sudeste,7,127.59,893.13
2024-09-23,Mouse,Nordeste,9,124.6,1121.41
2024-09-23,Placa de Vídeo,Norte,4,1743.15,6972.61
2024-09-23,SSD,Nordeste,11,420.07,4620.82
2024-09-23,SSD,Nordeste,6,440.16,2640.96
2024-09-23,Mouse,Norte,3,128.75,386.26
2024-09-23,Placa de Vídeo,Sudeste,3,1944.07,5832.2
2024-09-23,Placa de Vídeo,Sudeste,4,1735.6,6942.4
2024-09-23,Mouse,Sudeste,11,112.65,1239.19
2024-09-23,SSD,Sul,7,461.62,3231.36
2024-09-24,Placa de Vídeo,Centro-Oeste,4,1629.89,6519.57
2024-09-24,SSD,Centro-Oeste,6,488.53,2931.16
2024-09-24,Placa de Vídeo,Sul,5,1701.72,8508.62
2024-09-24,SSD,Centro-Oeste,6,437.7,2626.19
2024-09-24,SSD,Sul,3,514.26,1542.77
2024-09-24,Mouse,Norte,7,109.06,763.44
2024-09-24,Mouse,Norte,7,122.08,854.59
2024-09-24,SSD,Sul,4,419.86,1679.44
2024-09-24,SSD,Nordeste,3,399.46,1198.38
2024-09-24,Placa de Vídeo,Centro-Oeste,4,1756.52,7026.09
2024-09-24,SSD,Sul,8,433.07,3464.56
2024-09-24,SSD,Centro-Oeste,7,469.72,3288.02
2024-09-24,SSD,Norte,4,457.17,1828.66
2024-09-25,Mouse,Sudeste,6,100.58,603.5
2024-09-25,SSD,Sudeste,6,476.96,2861.77
2024-09-25,Placa de Vídeo,Nordeste,8,1623.72,12989.75
2024-09-25,SSD,Sudeste,4,471.19,1884.76
2024-09-25,Mouse,Sul,10,103.97,1039.71
2024-09-25,SSD,Nordeste,3,452.42,1357.27
2024-09-25,SSD,Centro-Oeste,7,448.3,3138.12
2024-09-25,Placa de Vídeo,Sul,4,1606.12,6424.48
2024-09-25,Mouse,Sudeste,5,102.97,514.84
2024-09-25,Mouse,Centro-Oeste,4,103.82,415.29
2024-09-25,SSD,Norte,5,421.69,2108.47
2024-09-25,Placa de Vídeo,Nordeste,2,1769.93,3539.85
2024-09-25,Placa de Vídeo,Nordeste,6,1772.64,10635.86
2024-09-26,SSD,Nordeste,4,336.81,1347.25
2024-09-26,Placa de Vídeo,Nordeste,5,1856.57,9282.83
2024-09-26,SSD,Norte,6,433.57,2601.4
2024-09-26,SSD,Centro-Oeste,4,459.26,1837.04
2024-09-26,SSD,Norte,5,459.33,2296.64
2024-09-27,SSD,Norte,8,488.86,3910.9
2024-09-27,SSD,Nordeste,3,474.67,1424.01
2024-09-27,Mouse,Norte,7,91.9,643.28
2024-09-27,SSD,Sudeste,4,461.16,1844.63
2024-09-27,Mouse,Nordeste,4,167.02,668.08
2024-09-27,Mouse,Norte,4,119.18,476.71
2024-09-27,Mouse,Sudeste,4,131.58,526.33
2024-09-27,Mouse,Sul,7,119.39,835.75
2024-09-28,Mouse,Sul,8,96.44,771.55
2024-09-28,Placa de Vídeo,Sudeste,4,1852.62,7410.46
2024-09-28,Mouse,Nordeste,9,119.3,1073.74
2024-09-28,SSD,Nordeste,3,442.01,1326.04
2024-09-28,SSD,Nordeste,2,518.36,1036.72
2024-09-28,Placa de Vídeo,Sudeste,6,1823.44,10940.62
2024-09-28,SSD,Centro-Oeste,3,441.33,1323.98
2024-09-28,Placa de Vídeo,Centro-Oeste,7,1756.04,12292.26
2024-09-28,Placa de Vídeo,Nordeste,7,1676.15,11733.05
2024-09-28,Mouse,Centro-Oeste,7,120.31,842.15
2024-09-28,Placa de Vídeo,Sudeste,3,1657.78,4973.34
2024-09-28,Mouse,Sudeste,7,113.89,797.21
2024-09-29,Placa de Vídeo,Sudeste,4,1794.82,7179.28
2024-09-29,Mouse,Sudeste,6,139.3,835.8
2024-09-29,Placa de Vídeo,Norte,1,1740.77,1740.77
2024-09-29,Mouse,Sudeste,7,121.07,847.48
2024-09-29,SSD,Sudeste,7,413.83,2896.84
2024-09-29,Placa de Vídeo,Sudeste,2,1817.36,3634.72
2024-09-29,Mouse,Nordeste,9,113.28,1019.48
2024-09-29,SSD,Nordeste,2,471.47,942.93
2024-09-29,Mouse,Nordeste,8,105.25,841.99
2024-09-29,Mouse,Sul,2,114.3,228.6
2024-09-29,SSD,Centro-Oeste,9,454.63,4091.71
2024-09-29,SSD,Nordeste,10,533.4,5334.01
2024-09-30,Placa de Vídeo,Nordeste,3,1571.08,4713.23
2024-09-30,Mouse,Nordeste,8,141.36,1130.87
2024-09-30,SSD,Sul,9,467.95,4211.52
2024-09-30,Mouse,Nordeste,7,117.71,823.96
2024-09-30,Mouse,Nordeste,7,106.51,745.54
2024-09-30,SSD,Sudeste,2,408.51,817.02
2024-09-30,SSD,Centro-Oeste,1,433.47,433.47
2024-09-30,Mouse,Sudeste,7,125.19,876.34
2024-09-30,Mouse,Norte,2,122.31,244.63
2024-09-30,SSD,Sul,3,507.83,1523.5
2024-09-30,Mouse,Sudeste,7,123.2,862.38
2024-09-30,SSD,Sul,7,453.4,3173.81
2024-10-01,SSD,Centro-Oeste,2,555.0,1109.99
2024-10-01,SSD,Nordeste,3,566.32,1698.96
2024-10-01,Placa de Vídeo,Nordeste,2,2195.76,4391.53
2024-10-01,Placa de Vídeo,Centro-Oeste,1,2252.02,2252.02
2024-10-01,Placa de Vídeo,Sul,2,2276.27,4552.55
2024-10-01,SSD,Nordeste,3,606.78,1820.35
2024-10-01,Placa de Vídeo,Nordeste,4,2073.15,8292.61
2024-10-02,Mouse,Centro-Oeste,3,136.24,408.72
2024-10-02,SSD,Norte,2,544.78,1089.57
2024-10-02,Mouse,Norte,2,136.3,272.6
2024-10-02,Mouse,Nordeste,3,137.77,413.31
2024-10-02,Mouse,Nordeste,4,152.28,609.1
2024-10-02,Placa de Vídeo,Norte,2,2304.99,4609.99
2024-10-02,SSD,Sul,2,551.99,1103.97
2024-10-02,SSD,Sudeste,3,557.19,1671.57
2024-10-02,SSD,Sul,2,599.81,1199.62
2024-10-02,Placa de Vídeo,Sudeste,2,2263.21,4526.43
2024-10-02,SSD,Sul,2,544.29,1088.58
2024-10-03,Placa de Vídeo,Sudeste,1,2065.57,2065.57
2024-10-03,Mouse,Nordeste,1,127.01,127.01
2024-10-03,Placa de Vídeo,Norte,1,2227.87,2227.87
2024-10-03,Mouse,Norte,5,148.99,744.96
2024-10-03,Mouse,Centro-Oeste,3,154.97,464.92
2024-10-03,SSD,Sul,4,545.9,2183.58
2024-10-03,SSD,Sul,3,598.83,1796.5
2024-10-03,SSD,Norte,2,531.66,1063.32
2024-10-03,SSD,Sudeste,3,578.25,1734.75
2024-10-04,Mouse,Nordeste,6,137.15,822.92
2024-10-04,Placa de Vídeo,Sul,2,2356.02,4712.03
2024-10-04,Mouse,Norte,4,139.75,559.01
2024-10-04,SSD,Centro-Oeste,1,539.31,539.31
2024-10-04,Mouse,Sudeste,2,140.12,280.24
2024-10-04,SSD,Nordeste,3,529.45,1588.35
2024-10-04,Mouse,Centro-Oeste,4,163.55,654.18
2024-10-04,Mouse,Sul,1,126.13,126.13
2024-10-04,Mouse,Centro-Oeste,6,149.62,897.73
2024-10-04,Placa de Vídeo,Centro-Oeste,1,2176.36,2176.36
2024-10-04,SSD,Norte,1,565.28,565.28
2024-10-04,Placa de Vídeo,Centro-Oeste,2,2347.81,4695.62
2024-10-05,Mouse,Centro-Oeste,10,167.61,1676.08
2024-10-05,SSD,Sul,1,539.53,539.53
2024-10-05,SSD,Nordeste,4,480.03,1920.11
2024-10-05,SSD,Centro-Oeste,1,600.2,600.2
2024-10-05,SSD,Sudeste,3,485.0,1455.0
2024-10-05,SSD,Centro-Oeste,1,457.06,457.06
2024-10-05,Placa de Vídeo,Sul,2,2124.31,4248.63
2024-10-05,SSD,Norte,4,599.68,2398.74
2024-10-06,Mouse,Sul,2,131.25,262.5
2024-10-06,SSD,Sul,1,533.44,533.44
2024-10-06,SSD,Sudeste,3,521.19,1563.58
2024-10-06,Placa de Vídeo,Centro-Oeste,3,2130.25,6390.75
2024-10-06,Placa de Vídeo,Nordeste,1,2173.09,2173.09
2024-10-06,SSD,Sudeste,3,482.77,1448.31
2024-10-06,Mouse,Norte,3,145.26,435.79
2024-10-06,Mouse,Norte,1,148.31,148.31
2024-10-06,Placa de Vídeo,Sul,2,2045.23,4090.46
2024-10-07,SSD,Sudeste,2,563.99,1127.97
2024-10-07,Placa de Vídeo,Sul,1,2314.11,2314.11
2024-10-07,Mouse,Centro-Oeste,4,125.48,501.91
2024-10-07,SSD,Sudeste,6,468.4,2810.39
2024-10-07,Mouse,Centro-Oeste,2,128.75,257.5
2024-10-07,Placa de Vídeo,Nordeste,1,2115.27,2115.27
2024-10-07,SSD,Centro-Oeste,3,554.13,1662.39
2024-10-07,SSD,Sudeste,3,521.51,1564.54
2024-10-07,Mouse,Sudeste,2,177.13,354.25
2024-10-08,Placa de Vídeo,Nordeste,2,2214.76,4429.51
2024-10-08,Placa de Vídeo,Sul,2,2069.79,4139.58
2024-10-08,Mouse,Norte,3,124.88,374.65
2024-10-08,Placa de Vídeo,Norte,1,2242.94,2242.94
2024-10-08,Mouse,Nordeste,3,130.24,390.73
2024-10-08,SSD,Centro-Oeste,2,572.56,1145.13
2024-10-09,Mouse,Nordeste,3,172.59,517.76
2024-10-09,Placa de Vídeo,Centro-Oeste,1,2112.32,2112.32
2024-10-09,SSD,Nordeste,1,586.75,586.75
2024-10-09,SSD,Centro-Oeste,2,558.68,1117.36
2024-10-09,SSD,Sudeste,1,505.18,505.18
2024-10-09,SSD,Nordeste,3,525.84,1577.53
2024-10-09,Mouse,Norte,2,139.64,279.29
2024-10-09,Placa de Vídeo,Centro-Oeste,1,2374.98,2374.98
2024-10-10,Mouse,Norte,1,142.26,142.26
2024-10-10,SSD,Sudeste,4,519.24,2076.95
2024-10-10,Mouse,Sul,4,141.14,564.57
2024-10-10,Mouse,Sudeste,3,139.27,417.82
2024-10-10,Placa de Vídeo,Norte,1,2106.86,2106.86
2024-10-10,Mouse,Nordeste,2,144.24,288.47
2024-10-11,Mouse,Nordeste,2,126.26,252.51
2024-10-11,SSD,Nordeste,4,552.21,2208.84
2024-10-11,Mouse,Sul,3,152.32,456.95
2024-10-11,SSD,Centro-Oeste,3,572.19,1716.58
2024-10-11,Placa de Vídeo,Nordeste,2,2376.56,4753.11
2024-10-11,SSD,Norte,3,540.11,1620.34
2024-10-11,SSD,Sul,2,479.58,959.15
2024-10-11,Mouse,Centro-Oeste,5,139.13,695.67
2024-10-11,SSD,Norte,2,538.4,1076.79
2024-10-11,SSD,Centro-Oeste,2,500.62,1001.23
2024-10-11,SSD,Nordeste,3,590.35,1771.05
2024-10-12,Mouse,Sul,1,161.75,161.75
2024-10-12,SSD,Sul,3,549.5,1648.49
2024-10-12,Mouse,Sudeste,2,156.67,313.34
2024-10-12,Placa de Vídeo,Centro-Oeste,1,2297.69,2297.69
2024-10-12,SSD,Sul,3,472.96,1418.88
2024-10-13,Placa de Vídeo,Centro-Oeste,2,2097.54,4195.08
2024-10-13,SSD,Norte,4,514.29,2057.16
2024-10-13,Mouse,Centro-Oeste,4,147.87,591.47
2024-10-13,Placa de Vídeo,Sul,2,2158.92,4317.84
2024-10-13,SSD,Sudeste,1,579.99,579.99
2024-10-13,Placa de Vídeo,Norte,3,2129.39,6388.18
2024-10-13,SSD,Nordeste,1,542.91,542.91
2024-10-13,SSD,Norte,2,560.12,1120.23
2024-10-13,Mouse,Sudeste,2,146.97,293.95
2024-10-14,Placa de Vídeo,Norte,3,2207.58,6622.75
2024-10-14,Mouse,Norte,4,127.36,509.42
2024-10-14,SSD,Norte,1,589.8,589.8
2024-10-14,SSD,Centro-Oeste,3,502.84,1508.52
2024-10-14,Placa de Vídeo,Nordeste,1,2120.11,2120.11
2024-10-14,Placa de Vídeo,Sul,3,2281.53,6844.59
2024-10-14,SSD,Nordeste,5,531.29,2656.43
2024-10-15,SSD,Centro-Oeste,1,587.31,587.31
2024-10-15,SSD,Nordeste,2,626.76,1253.52
2024-10-15,SSD,Nordeste,4,511.65,2046.61
2024-10-15,SSD,Centro-Oeste,1,622.84,622.84
2024-10-15,Mouse,Nordeste,4,136.23,544.93
2024-10-15,SSD,Sudeste,5,553.31,2766.55
2024-10-15,Mouse,Sul,1,158.26,158.26
2024-10-15,SSD,Norte,6,489.11,2934.67
2024-10-16,Mouse,Centro-Oeste,3,153.14,459.42
2024-10-16,Placa de Vídeo,Nordeste,1,2245.04,2245.04
2024-10-16,SSD,Norte,2,528.82,1057.63
2024-10-16,SSD,Sul,2,477.68,955.37
2024-10-16,SSD,Sudeste,1,574.87,574.87
2024-10-16,Mouse,Norte,3,119.86,359.57
2024-10-16,SSD,Sul,3,562.71,1688.14
2024-10-16,Mouse,Nordeste,1,126.04,126.04
2024-10-17,Placa de Vídeo,Centro-Oeste,2,2162.8,4325.61
2024-10-17,Mouse,Nordeste,2,115.96,231.92
2024-10-17,Placa de Vídeo,Sul,1,2191.22,2191.22
2024-10-17,SSD,Sudeste,2,607.69,1215.37
2024-10-17,SSD,Sul,2,606.82,1213.63
2024-10-17,Placa de Vídeo,Sul,1,2301.26,2301.26
2024-10-17,Mouse,Norte,4,132.83,531.31
2024-10-17,SSD,Nordeste,2,537.81,1075.63
2024-10-17,SSD,Nordeste,1,551.21,551.21
2024-10-17,SSD,Centro-Oeste,4,466.98,1867.9
2024-10-18,Placa de Vídeo,Centro-Oeste,1,2039.11,2039.11
2024-10-18,Mouse,Centro-Oeste,3,164.78,494.34
2024-10-18,Placa de Vídeo,Norte,1,2184.29,2184.29
2024-10-18,Placa de Vídeo,Norte,1,2207.55,2207.55
2024-10-18,Mouse,Nordeste,5,163.3,816.52
2024-10-18,Mouse,Norte,2,118.46,236.93
2024-10-18,Mouse,Sul,4,179.5,718.0
2024-10-18,SSD,Nordeste,4,533.84,2135.36
2024-10-19,SSD,Centro-Oeste,2,484.15,968.31
2024-10-19,Mouse,Centro-Oeste,2,126.41,252.83
2024-10-19,Mouse,Sudeste,4,140.6,562.41
2024-10-19,Mouse,Norte,2,162.03,324.07
2024-10-19,Mouse,Norte,4,139.03,556.12
2024-10-19,SSD,Norte,3,584.96,1754.89
2024-10-19,Placa de Vídeo,Nordeste,1,2200.29,2200.29
2024-10-19,Mouse,Norte,5,141.16,705.78
2024-10-19,SSD,Norte,3,526.58,1579.75
2024-10-20,Mouse,Centro-Oeste,1,168.34,168.34
2024-10-20,SSD,Centro-Oeste,2,491.78,983.56
2024-10-20,SSD,Sudeste,3,595.27,1785.8
2024-10-20,Placa de Vídeo,Nordeste,1,2317.03,2317.03
2024-10-20,Mouse,Sudeste,3,141.39,424.17
2024-10-20,Mouse,Nordeste,2,127.73,255.46
2024-10-20,Mouse,Sul,3,109.5,328.5
